Listening to port 4567
Connected!!!
0.7293,79.7462,-0.0011
0.7282,80.4744,-0.0011
0.7282,81.2026,0
0.7271,81.9297,-0.0011
0.7259,82.6556,-0.0012
0.7247,83.3803,-0.0012
0.7234,84.1037,-0.0013
0.7221,84.8258,-0.0013
0.7208,85.5466,-0.0013
0.7208,86.2674,0
0.7194,86.9868,-0.0014
0.718,87.7048,-0.0014
0.7166,88.4214,-0.0014
0.7151,89.1365,-0.0015
0.7136,89.8501,-0.0015
0.712,90.5621,-0.0016
0.712,91.2741,0
0.7104,91.9845,-0.0016
0.7087,92.6932,-0.0017
0.7071,93.4003,-0.0016
0.7053,94.1056,-0.0018
0.7036,94.8092,-0.0017
0.7017,95.5109,-0.0019
0.7017,96.2126,0
0.6999,96.9125,-0.0018
0.698,97.6105,-0.0019
0.696,98.3065,-0.002
0.694,99.0005,-0.002
0.692,99.6925,-0.002
0.6899,100.382,-0.0021
0.6878,101.07,-0.0021
0.6878,101.758,0
0.6856,102.444,-0.0022
0.6834,103.127,-0.0022
0.6811,103.808,-0.0023
0.6788,104.487,-0.0023
0.6788,105.166,0
0.6764,105.842,-0.0024
0.674,106.516,-0.0024
0.6715,107.188,-0.0025
0.6715,107.859,0
0.669,108.528,-0.0025
0.6664,109.194,-0.0026
0.6637,109.858,-0.0027
0.661,110.519,-0.0027
0.661,111.18,0
0.6583,111.838,-0.0027
0.6555,112.494,-0.0028
0.6526,113.147,-0.0029
0.6497,113.796,-0.0029
0.6467,114.443,-0.003
0.6467,115.09,0
0.6437,115.733,-0.003
0.6406,116.374,-0.0031
0.6375,117.011,-0.0031
0.6343,117.646,-0.0032
0.631,118.277,-0.0033
0.631,118.908,0
0.6277,119.535,-0.0033
0.6243,120.16,-0.0034
0.6209,120.781,-0.0034
0.6174,121.398,-0.0035
0.6174,122.015,0
0.6138,122.629,-0.0036
0.6102,123.239,-0.0036
0.6065,123.846,-0.0037
0.6027,124.449,-0.0038
0.5989,125.048,-0.0038
0.5989,125.646,0
0.5951,126.242,-0.0038
0.5911,126.833,-0.004
0.5872,127.42,-0.0039
0.5836,128.003,-0.0036
0.5836,128.587,0
0.5801,129.167,-0.0035
0.5768,129.744,-0.0033
0.5739,130.318,-0.0029
0.5714,130.889,-0.0025
0.5694,131.459,-0.002
0.5679,132.027,-0.0015
0.5679,132.594,0
0.5672,133.162,-0.0007
0.5674,133.729,0.0002
0.5686,134.298,0.0012
0.5592,134.857,-0.0094
0.5549,135.412,-0.0043
0.5549,135.967,0
0.5511,136.518,-0.0038
0.5475,137.065,-0.0036
0.5443,137.61,-0.0032
0.5413,138.151,-0.003
0.5385,138.689,-0.0028
0.5385,139.228,0
0.5359,139.764,-0.0026
0.5335,140.297,-0.0024
0.5312,140.828,-0.0023
0.529,141.357,-0.0022
0.5268,141.884,-0.0022
0.5268,142.411,0
0.5248,142.936,-0.002
0.5228,143.459,-0.002
0.5208,143.98,-0.002
0.5188,144.498,-0.002
0.5188,145.017,0
0.5169,145.534,-0.0019
0.5149,146.049,-0.002
0.5128,146.562,-0.0021
0.5107,147.072,-0.0021
0.5085,147.581,-0.0022
0.5085,148.089,0
0.5063,148.596,-0.0022
0.504,149.1,-0.0023
0.5016,149.601,-0.0024
0.4991,150.1,-0.0025
0.4966,150.597,-0.0025
0.4966,151.094,0
0.4941,151.588,-0.0025
0.4914,152.079,-0.0027
0.4887,152.568,-0.0027
0.4859,153.054,-0.0028
0.483,153.537,-0.0029
0.4801,154.017,-0.0029
0.4801,154.497,0
0.4772,154.974,-0.0029
0.4741,155.448,-0.0031
0.471,155.919,-0.0031
0.4678,156.387,-0.0032
0.4646,156.852,-0.0032
0.4646,157.316,0
0.4612,157.777,-0.0034
0.4578,158.235,-0.0034
0.4544,158.69,-0.0034
0.4508,159.14,-0.0036
0.4472,159.588,-0.0036
0.4436,160.031,-0.0036
0.4399,160.471,-0.0037
0.4361,160.907,-0.0038
0.4322,161.339,-0.0039
0.4322,161.772,0
0.4283,162.2,-0.0039
0.4243,162.624,-0.004
0.4202,163.044,-0.0041
0.4161,163.46,-0.0041
0.4161,163.877,0
0.4119,164.288,-0.0042
0.4075,164.696,-0.0044
0.4031,165.099,-0.0044
0.3987,165.498,-0.0044
0.3942,165.892,-0.0045
0.3897,166.282,-0.0045
0.3851,166.667,-0.0046
0.3804,167.047,-0.0047
0.3804,167.428,0
0.3757,167.803,-0.0047
0.3708,168.174,-0.0049
0.3659,168.54,-0.0049
0.361,168.901,-0.0049
0.356,169.257,-0.005
0.3509,169.608,-0.0051
0.3509,169.959,0
0.3458,170.305,-0.0051
0.3406,170.645,-0.0052
0.3353,170.98,-0.0053
0.3299,171.31,-0.0054
0.3245,171.635,-0.0054
0.3191,171.954,-0.0054
0.3191,172.273,0
0.3136,172.587,-0.0055
0.308,172.895,-0.0056
0.3024,173.197,-0.0056
0.2967,173.494,-0.0057
0.2967,173.79,0
0.291,174.081,-0.0057
0.2851,174.367,-0.0059
0.2792,174.646,-0.0059
0.2732,174.919,-0.006
0.2732,175.192,0
0.2674,175.46,-0.0058
0.2614,175.721,-0.006
0.2552,175.976,-0.0062
0.2492,176.225,-0.006
0.243,176.468,-0.0062
0.243,176.711,0
0.237,176.948,-0.006
0.2306,177.179,-0.0064
0.2245,177.403,-0.0061
0.2181,177.622,-0.0064
0.2181,177.84,0
0.2119,178.052,-0.0062
0.2053,178.257,-0.0066
0.1989,178.456,-0.0064
0.1923,178.648,-0.0066
0.186,178.834,-0.0063
0.1794,179.013,-0.0066
0.1794,179.193,0
0.173,179.366,-0.0064
0.1662,179.532,-0.0068
0.1597,179.692,-0.0065
0.153,179.845,-0.0067
0.153,179.998,0
0.1464,180.144,-0.0066
0.1396,180.284,-0.0068
0.133,180.417,-0.0066
0.1262,180.543,-0.0068
0.1194,180.662,-0.0068
0.1126,180.775,-0.0068
0.1126,180.888,0
0.1059,180.993,-0.0067
0.0991,181.093,-0.0068
0.0923,181.185,-0.0068
0.0855,181.27,-0.0068
0.0855,181.356,0
0.0788,181.435,-0.0067
0.0718,181.506,-0.007
0.065,181.571,-0.0068
0.0581,181.63,-0.0069
0.0513,181.681,-0.0068
0.0445,181.725,-0.0068
0.0445,181.77,0
0.0378,181.808,-0.0067
0.0308,181.838,-0.007
0.0241,181.863,-0.0067
0.0172,181.88,-0.0069
0.0104,181.89,-0.0068
0.0104,181.901,0
0.0036,181.904,-0.0068
-0.0031,181.901,-0.0067
-0.01,181.891,-0.0069
-0.0166,181.874,-0.0066
-0.0234,181.851,-0.0068
-0.0234,181.828,0
-0.03,181.798,-0.0066
-0.0368,181.761,-0.0068
-0.0433,181.718,-0.0065
-0.05,181.668,-0.0067
-0.05,181.618,0
-0.063,181.555,-0.013
-0.063,181.492,0
-0.0692,181.422,-0.0062
-0.0757,181.347,-0.0065
-0.082,181.265,-0.0063
-0.0883,181.176,-0.0063
-0.0883,181.088,0
-0.0944,180.994,-0.0061
-0.1008,180.893,-0.0064
-0.1069,180.786,-0.0061
-0.1131,180.673,-0.0062
-0.1131,180.56,0
-0.119,180.441,-0.0059
-0.1252,180.316,-0.0062
-0.1311,180.184,-0.0059
-0.1371,180.047,-0.006
-0.1429,179.904,-0.0058
-0.1429,179.762,0
-0.1487,179.613,-0.0058
-0.1544,179.458,-0.0057
-0.1601,179.298,-0.0057
-0.1656,179.133,-0.0055
-0.1712,178.962,-0.0056
-0.1765,178.785,-0.0053
-0.1819,178.603,-0.0054
-0.1819,178.421,0
-0.187,178.234,-0.0051
-0.1923,178.042,-0.0053
-0.1973,177.845,-0.005
-0.2024,177.642,-0.0051
-0.2024,177.44,0
-0.2072,177.233,-0.0048
-0.2121,177.021,-0.0049
-0.2169,176.804,-0.0048
-0.2216,176.582,-0.0047
-0.226,176.356,-0.0044
-0.2305,176.126,-0.0045
-0.2305,175.895,0
-0.2348,175.66,-0.0043
-0.2392,175.421,-0.0044
-0.2432,175.178,-0.004
-0.2473,174.931,-0.0041
-0.2473,174.683,0
-0.2512,174.432,-0.0039
-0.2552,174.177,-0.004
-0.2588,173.918,-0.0036
-0.2625,173.656,-0.0037
-0.266,173.39,-0.0035
-0.266,173.124,0
-0.2694,172.854,-0.0034
-0.2726,172.582,-0.0032
-0.2759,172.306,-0.0033
-0.2789,172.027,-0.003
-0.2819,171.745,-0.003
-0.2846,171.46,-0.0027
-0.2846,171.176,0
-0.2874,170.888,-0.0028
-0.2899,170.598,-0.0025
-0.2925,170.306,-0.0026
-0.2947,170.011,-0.0022
-0.297,169.714,-0.0023
-0.297,169.417,0
-0.299,169.118,-0.002
-0.301,168.817,-0.002
-0.3028,168.514,-0.0018
-0.3046,168.21,-0.0018
-0.3061,167.904,-0.0015
-0.3061,167.598,0
-0.3076,167.29,-0.0015
-0.3089,166.981,-0.0013
-0.3101,166.671,-0.0012
-0.3112,166.36,-0.0011
-0.3122,166.048,-0.001
-0.3122,165.735,0
-0.3129,165.422,-0.0007
-0.3136,165.109,-0.0007
-0.3142,164.795,-0.0006
-0.3146,164.48,-0.0004
-0.3146,164.165,0
-0.3146,163.851,0
-0.314,163.537,0.0006
-0.3127,163.224,0.0013
-0.3109,162.913,0.0018
-0.3083,162.605,0.0026
-0.3052,162.3,0.0031
-0.3015,161.998,0.0037
-0.2974,161.701,0.0041
-0.2974,161.403,0
-0.2924,161.111,0.005
-0.2869,160.824,0.0055
-0.2807,160.543,0.0062
-0.274,160.269,0.0067
-0.2668,160.003,0.0072
-0.2668,159.736,0
-0.2591,159.477,0.0077
-0.2507,159.226,0.0084
-0.2422,158.984,0.0085
-0.2337,158.75,0.0085
-0.2252,158.525,0.0085
-0.2167,158.308,0.0085
-0.2167,158.092,0
-0.2082,157.883,0.0085
-0.1996,157.684,0.0086
-0.191,157.493,0.0086
-0.1824,157.31,0.0086
-0.1824,157.128,0
-0.1738,156.954,0.0086
-0.1651,156.789,0.0087
-0.1565,156.633,0.0086
-0.1478,156.485,0.0087
-0.1393,156.345,0.0085
-0.1307,156.215,0.0086
-0.1222,156.093,0.0085
-0.1222,155.97,0
-0.1137,155.857,0.0085
-0.1051,155.752,0.0086
-0.0966,155.655,0.0085
-0.0882,155.567,0.0084
-0.0882,155.479,0
-0.0797,155.399,0.0085
-0.0713,155.328,0.0084
-0.0628,155.265,0.0085
-0.0545,155.21,0.0083
-0.0545,155.156,0
-0.0462,155.11,0.0083
-0.0379,155.072,0.0083
-0.0297,155.042,0.0082
-0.0216,155.02,0.0081
-0.0135,155.007,0.0081
-0.0135,154.993,0
-0.0056,154.988,0.0079
0.0024,154.99,0.008
0.0103,155,0.0079
0.0181,155.019,0.0078
0.0257,155.044,0.0076
0.0257,155.07,0
0.0333,155.103,0.0076
0.0408,155.144,0.0075
0.0483,155.192,0.0075
0.0556,155.248,0.0073
0.0628,155.311,0.0072
0.0628,155.374,0
0.0698,155.443,0.007
0.0769,155.52,0.0071
0.0838,155.604,0.0069
0.0906,155.695,0.0068
0.0972,155.792,0.0066
0.1037,155.896,0.0065
0.1037,155.999,0
0.11,156.109,0.0063
0.1164,156.226,0.0064
0.1225,156.348,0.0061
0.1286,156.477,0.0061
0.1344,156.611,0.0058
0.1401,156.751,0.0057
0.1456,156.897,0.0055
0.1456,157.042,0
0.151,157.193,0.0054
0.1562,157.35,0.0052
0.1614,157.511,0.0052
0.1664,157.677,0.005
0.1712,157.849,0.0048
0.1758,158.024,0.0046
0.1803,158.205,0.0045
0.1803,158.385,0
0.1846,158.57,0.0043
0.1888,158.758,0.0042
0.1928,158.951,0.004
0.1967,159.148,0.0039
0.2003,159.348,0.0036
0.2003,159.549,0
0.2039,159.752,0.0036
0.2072,159.96,0.0033
0.2105,160.17,0.0033
0.2135,160.384,0.003
0.2164,160.6,0.0029
0.2164,160.816,0
0.219,161.035,0.0026
0.2216,161.257,0.0026
0.2239,161.481,0.0023
0.2261,161.707,0.0022
0.2281,161.935,0.002
0.2281,162.163,0
0.23,162.393,0.0019
0.2316,162.625,0.0016
0.2332,162.858,0.0016
0.2345,163.093,0.0013
0.2357,163.328,0.0012
0.2357,163.564,0
0.2366,163.801,0.0009
0.2375,164.038,0.0009
0.2381,164.276,0.0006
0.2386,164.515,0.0005
0.2386,164.753,0
0.2389,164.992,0.0003
0.2391,165.231,0.0002
0.239,165.47,-0.0001
0.2389,165.709,-0.0001
0.2385,165.948,-0.0004
0.2385,166.186,0
0.238,166.424,-0.0005
0.2373,166.662,-0.0007
0.2365,166.898,-0.0008
0.2355,167.134,-0.001
0.2344,167.368,-0.0011
0.2344,167.602,0
0.233,167.835,-0.0014
0.2316,168.067,-0.0014
0.2299,168.297,-0.0017
0.2282,168.525,-0.0017
0.2263,168.751,-0.0019
0.2263,168.978,0
0.2243,169.202,-0.002
0.222,169.424,-0.0023
0.2197,169.644,-0.0023
0.2172,169.861,-0.0025
0.2147,170.076,-0.0025
0.2147,170.29,0
0.2119,170.502,-0.0028
0.2091,170.711,-0.0028
0.206,170.917,-0.0031
0.203,171.12,-0.003
0.1997,171.32,-0.0033
0.1997,171.52,0
0.1964,171.716,-0.0033
0.1929,171.909,-0.0035
0.1893,172.098,-0.0036
0.1856,172.284,-0.0037
0.1818,172.466,-0.0038
0.1818,172.647,0
0.1779,172.825,-0.0039
0.174,172.999,-0.0039
0.1698,173.169,-0.0042
0.1657,173.335,-0.0041
0.1657,173.501,0
0.1614,173.662,-0.0043
0.1571,173.819,-0.0043
0.1533,173.972,-0.0038
0.1502,174.123,-0.0031
0.1479,174.27,-0.0023
0.1466,174.417,-0.0013
0.1466,174.564,0
0.1465,174.71,-0.0001
0.1468,174.857,0.0003
0.1456,175.003,-0.0012
0.1459,175.148,0.0003
0.1473,175.296,0.0014
0.1499,175.446,0.0026
0.1531,175.599,0.0032
0.1565,175.755,0.0034
0.1565,175.912,0
0.1597,176.071,0.0032
0.1628,176.234,0.0031
0.1656,176.4,0.0028
0.1683,176.568,0.0027
0.1683,176.736,0
0.1707,176.907,0.0024
0.1731,177.08,0.0024
0.1752,177.255,0.0021
0.1772,177.433,0.002
0.179,177.612,0.0018
0.1806,177.792,0.0016
0.182,177.974,0.0014
0.182,178.156,0
0.1832,178.339,0.0012
0.1842,178.524,0.001
0.1852,178.709,0.001
0.1858,178.895,0.0006
0.1864,179.081,0.0006
0.1864,179.267,0
0.1867,179.454,0.0003
0.1869,179.641,0.0002
0.1869,179.828,0
0.1867,180.015,-0.0002
0.1852,180.2,-0.0015
0.1844,180.384,-0.0008
0.1834,180.568,-0.001
0.1823,180.75,-0.0011
0.1809,180.931,-0.0014
0.1795,181.11,-0.0014
0.1779,181.288,-0.0016
0.1762,181.464,-0.0017
0.1723,181.637,-0.0039
0.1701,181.807,-0.0022
0.1678,181.975,-0.0023
0.1654,182.14,-0.0024
0.1629,182.303,-0.0025
0.1603,182.463,-0.0026
0.1575,182.621,-0.0028
0.1575,182.778,0
0.1547,182.933,-0.0028
0.1517,183.085,-0.003
0.1485,183.233,-0.0032
0.1453,183.378,-0.0032
0.1419,183.52,-0.0034
0.1385,183.659,-0.0034
0.1385,183.797,0
0.135,183.932,-0.0035
0.1313,184.064,-0.0037
0.1276,184.191,-0.0037
0.1237,184.315,-0.0039
0.1198,184.435,-0.0039
0.1159,184.551,-0.0039
0.1159,184.667,0
0.1119,184.778,-0.004
0.1077,184.886,-0.0042
0.1035,184.99,-0.0042
0.0992,185.089,-0.0043
0.0949,185.184,-0.0043
0.0906,185.274,-0.0043
0.0862,185.361,-0.0044
0.0862,185.447,0
0.0818,185.529,-0.0044
0.0773,185.606,-0.0045
0.0727,185.679,-0.0046
0.0682,185.747,-0.0045
0.0636,185.81,-0.0046
0.0636,185.874,0
0.059,185.933,-0.0046
0.0543,185.987,-0.0047
0.0496,186.037,-0.0047
0.045,186.082,-0.0046
0.0403,186.122,-0.0047
0.0356,186.158,-0.0047
0.031,186.189,-0.0046
0.031,186.22,0
0.0264,186.246,-0.0046
0.0217,186.268,-0.0047
0.017,186.285,-0.0047
0.0124,186.297,-0.0046
0.0078,186.305,-0.0046
0.0032,186.308,-0.0046
0.0032,186.311,0
-0.0013,186.31,-0.0045
-0.0058,186.304,-0.0045
-0.0104,186.294,-0.0046
-0.0148,186.279,-0.0044
-0.0192,186.26,-0.0044
-0.0236,186.236,-0.0044
-0.0278,186.209,-0.0042
-0.032,186.177,-0.0042
-0.032,186.145,0
-0.0362,186.108,-0.0042
-0.0403,186.068,-0.0041
-0.0444,186.024,-0.0041
-0.0484,185.975,-0.004
-0.0523,185.923,-0.0039
-0.0554,185.868,-0.0031
-0.0573,185.81,-0.0019
-0.058,185.752,-0.0007
-0.058,185.694,0
-0.0579,185.636,0.0001
-0.0568,185.58,0.0011
-0.0534,185.526,0.0034
-0.0492,185.477,0.0042
-0.0442,185.433,0.005
-0.0442,185.389,0
-0.0383,185.35,0.0059
-0.0315,185.319,0.0068
-0.0247,185.294,0.0068
-0.018,185.276,0.0067
-0.0114,185.265,0.0066
-0.005,185.26,0.0064
0.0012,185.261,0.0062
0.0074,185.268,0.0062
0.0134,185.282,0.006
0.0134,185.295,0
0.0192,185.314,0.0058
0.025,185.339,0.0058
0.0306,185.37,0.0056
0.0361,185.406,0.0055
0.0414,185.447,0.0053
0.0466,185.494,0.0052
0.0466,185.541,0
0.0516,185.592,0.005
0.0565,185.649,0.0049
0.0612,185.71,0.0047
0.0658,185.776,0.0046
0.0701,185.846,0.0043
0.0743,185.92,0.0042
0.0783,185.998,0.004
0.0783,186.077,0
0.0822,186.159,0.0039
0.0859,186.245,0.0037
0.0894,186.334,0.0035
0.0927,186.427,0.0033
0.0959,186.523,0.0032
0.0988,186.622,0.0029
0.1016,186.723,0.0028
0.1041,186.827,0.0025
0.1065,186.934,0.0024
0.1065,187.04,0
0.1087,187.149,0.0022
0.1107,187.26,0.002
0.1126,187.372,0.0019
0.1142,187.486,0.0016
0.1157,187.602,0.0015
0.117,187.719,0.0013
0.1181,187.837,0.0011
0.119,187.956,0.0009
0.1197,188.076,0.0007
0.1197,188.196,0
0.1203,188.316,0.0006
0.1207,188.437,0.0004
0.1209,188.558,0.0002
0.1209,188.678,0
0.1208,188.799,-0.0001
0.1205,188.92,-0.0003
0.1201,189.04,-0.0004
0.1201,189.16,0
0.1195,189.279,-0.0006
0.1187,189.398,-0.0008
0.1178,189.516,-0.0009
0.1167,189.633,-0.0011
0.1154,189.748,-0.0013
0.1141,189.862,-0.0013
0.1125,189.975,-0.0016
0.1109,190.086,-0.0016
0.1109,190.196,0
0.1091,190.306,-0.0018
0.1072,190.413,-0.0019
0.1051,190.518,-0.0021
0.1029,190.621,-0.0022
0.1006,190.721,-0.0023
0.0982,190.82,-0.0024
0.0957,190.915,-0.0025
0.0931,191.008,-0.0026
0.0931,191.101,0
0.0904,191.192,-0.0027
0.0875,191.279,-0.0029
0.0846,191.364,-0.0029
0.0815,191.445,-0.0031
0.0784,191.524,-0.0031
0.0752,191.599,-0.0032
0.072,191.671,-0.0032
0.0687,191.74,-0.0033
0.0653,191.805,-0.0034
0.0619,191.867,-0.0034
0.0584,191.925,-0.0035
0.0549,191.98,-0.0035
0.0513,192.032,-0.0036
0.0477,192.079,-0.0036
0.0441,192.123,-0.0036
0.0405,192.164,-0.0036
0.0368,192.201,-0.0037
0.0331,192.234,-0.0037
0.0331,192.267,0
0.0294,192.296,-0.0037
0.0256,192.322,-0.0038
0.0218,192.344,-0.0038
0.018,192.362,-0.0038
0.0142,192.376,-0.0038
0.0112,192.387,-0.003
-0.011,192.376,-0.0222
-0.0157,192.36,-0.0047
-0.0253,192.335,-0.0096
-0.0273,192.308,-0.002
-0.0216,192.286,0.0057
0.0217,192.308,0.0433
0.0261,192.334,0.0044
0.0315,192.365,0.0054
0.0378,192.403,0.0063
0.044,192.447,0.0062
0.0501,192.497,0.0061
0.056,192.553,0.0059
0.0616,192.615,0.0056
0.067,192.682,0.0054
0.067,192.749,0
0.0723,192.821,0.0053
0.0774,192.899,0.0051
0.0822,192.981,0.0048
0.0869,193.068,0.0047
0.0913,193.159,0.0044
0.0954,193.254,0.0041
0.0994,193.354,0.004
0.1031,193.457,0.0037
0.1065,193.563,0.0034
0.1097,193.673,0.0032
0.1127,193.786,0.003
0.1127,193.899,0
0.1154,194.014,0.0027
0.118,194.132,0.0026
0.1203,194.252,0.0023
0.1224,194.375,0.0021
0.1242,194.499,0.0018
0.1258,194.625,0.0016
0.1272,194.752,0.0014
0.1283,194.88,0.0011
0.1292,195.009,0.0009
0.1299,195.139,0.0007
0.1303,195.27,0.0004
0.1303,195.4,0
0.1306,195.53,0.0003
0.1306,195.661,0
0.1304,195.791,-0.0002
0.13,195.921,-0.0004
0.1294,196.051,-0.0006
0.1286,196.179,-0.0008
0.1276,196.307,-0.001
0.1264,196.433,-0.0012
0.1264,196.56,0
0.1251,196.685,-0.0013
0.1235,196.808,-0.0016
0.1217,196.93,-0.0018
0.1198,197.05,-0.0019
0.1177,197.168,-0.0021
0.1154,197.283,-0.0023
0.113,197.396,-0.0024
0.1104,197.506,-0.0026
0.1104,197.617,0
0.1077,197.725,-0.0027
0.1048,197.829,-0.0029
0.1018,197.931,-0.003
0.0987,198.03,-0.0031
0.0954,198.125,-0.0033
0.092,198.217,-0.0034
0.0885,198.306,-0.0035
0.0849,198.391,-0.0036
0.0813,198.472,-0.0036
0.0775,198.549,-0.0038
0.0775,198.627,0
0.0736,198.701,-0.0039
0.0696,198.77,-0.004
0.0656,198.836,-0.004
0.0615,198.897,-0.0041
0.0573,198.955,-0.0042
0.053,199.008,-0.0043
0.0488,199.056,-0.0042
0.0445,199.101,-0.0043
0.0445,199.145,0
0.0401,199.185,-0.0044
0.0357,199.221,-0.0044
0.0312,199.252,-0.0045
0.0268,199.279,-0.0044
0.0223,199.301,-0.0045
0.0178,199.319,-0.0045
0.0133,199.333,-0.0045
0.0089,199.341,-0.0044
0.0089,199.35,0
0.0044,199.355,-0.0045
-0.0001,199.355,-0.0045
-0.0046,199.35,-0.0045
-0.009,199.341,-0.0044
-0.0134,199.328,-0.0044
-0.0178,199.31,-0.0044
-0.0221,199.288,-0.0043
-0.0263,199.261,-0.0042
-0.0263,199.235,0
-0.0305,199.205,-0.0042
-0.0475,199.157,-0.017
-0.0517,199.105,-0.0042
-0.0556,199.05,-0.0039
-0.0593,198.991,-0.0037
-0.063,198.928,-0.0037
-0.0666,198.861,-0.0036
-0.0695,198.791,-0.0029
-0.0712,198.72,-0.0017
-0.0712,198.649,0
-0.0728,198.576,-0.0016
0.0766,198.653,0.1494
0.0782,198.731,0.0016
-0.0628,198.668,-0.141
-0.0517,198.617,0.0111
-0.0387,198.578,0.013
-0.024,198.554,0.0147
-0.024,198.53,0
-0.0088,198.521,0.0152
0.0063,198.527,0.0151
0.0211,198.548,0.0148
0.0356,198.584,0.0145
0.0496,198.634,0.014
0.0633,198.697,0.0137
0.0765,198.773,0.0132
0.0765,198.85,0
0.0894,198.939,0.0129
0.1021,199.041,0.0127
0.1143,199.156,0.0122
0.1261,199.282,0.0118
0.1375,199.419,0.0114
0.1484,199.568,0.0109
0.1588,199.727,0.0104
0.1688,199.895,0.01
0.1783,200.074,0.0095
0.1783,200.252,0
0.1873,200.439,0.009
0.196,200.635,0.0087
0.2042,200.839,0.0082
0.2119,201.051,0.0077
0.2191,201.27,0.0072
0.2257,201.496,0.0066
0.2257,201.722,0
0.2319,201.954,0.0062
0.2378,202.192,0.0059
0.2431,202.435,0.0053
0.2479,202.683,0.0048
0.2522,202.935,0.0043
0.2561,203.191,0.0039
0.2594,203.45,0.0033
0.2622,203.712,0.0028
0.2646,203.977,0.0024
0.2646,204.242,0
0.2664,204.508,0.0018
0.2679,204.776,0.0015
0.2689,205.045,0.001
0.2694,205.314,0.0005
0.2695,205.584,0.0001
0.2695,205.853,0
0.2691,206.122,-0.0004
0.2683,206.391,-0.0008
0.267,206.658,-0.0013
0.2654,206.923,-0.0016
0.2633,207.186,-0.0021
0.2609,207.447,-0.0024
0.2609,207.708,0
0.258,207.966,-0.0029
0.2548,208.221,-0.0032
0.2512,208.472,-0.0036
0.2472,208.719,-0.004
0.2429,208.962,-0.0043
0.2382,209.2,-0.0047
0.2333,209.434,-0.0049
0.228,209.662,-0.0053
0.2225,209.884,-0.0055
0.2166,210.101,-0.0059
0.2106,210.311,-0.006
0.2106,210.522,0
0.2042,210.726,-0.0064
0.1975,210.924,-0.0067
0.1906,211.114,-0.0069
0.1835,211.298,-0.0071
0.1762,211.474,-0.0073
0.1688,211.643,-0.0074
0.1688,211.812,0
0.1611,211.973,-0.0077
0.1532,212.126,-0.0079
0.1451,212.271,-0.0081
0.137,212.408,-0.0081
0.1287,212.537,-0.0083
0.1203,212.657,-0.0084
